device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
rpi,05-final,random_dense,128,128,128,1,0.308643,13.589500,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,2,0.307254,13.650934,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,3,0.305976,13.707951,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,4,0.306198,13.698012,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,5,0.305902,13.711267,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,6,0.306013,13.706294,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,7,0.305994,13.707145,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,8,0.305921,13.710415,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,9,0.306087,13.702980,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,10,0.305939,13.709609,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,11,0.310587,13.504442,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,12,0.306143,13.700473,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,13,0.306124,13.701324,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,14,0.305920,13.710460,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,15,0.306717,13.674834,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,16,0.305995,13.707100,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,17,0.305883,13.712119,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,18,0.306328,13.692199,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,19,0.305902,13.711267,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,20,0.306198,13.698012,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,21,0.313254,13.389467,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,22,0.306272,13.694703,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,23,0.305994,13.707145,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,24,0.306291,13.693853,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,25,0.305957,13.708802,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,26,0.306087,13.702980,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,27,0.305939,13.709609,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,28,0.296199,14.160426,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,29,0.291606,14.383463,128,256,256,16,8
rpi,05-final,random_dense,128,128,128,30,0.291458,14.390766,128,256,256,16,8
rpi,05-final,random_sparse,128,128,128,1,0.291439,14.391705,128,256,256,16,8
rpi,05-final,random_sparse,128,128,128,2,0.291346,14.396299,128,256,256,16,8
