device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,1,93.688208,22.921600,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,2,95.587833,22.466077,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,3,94.319167,22.768264,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,4,93.980500,22.850311,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,5,94.434958,22.740346,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,6,93.930000,22.862596,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,7,93.289291,23.019616,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,8,95.395292,22.511422,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,9,93.461042,22.977313,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,10,94.333583,22.764784,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,11,93.493667,22.969295,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,12,94.827250,22.646271,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,13,94.965417,22.613323,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,14,93.879833,22.874813,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,15,94.700375,22.676612,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,16,93.656375,22.929391,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,17,94.090917,22.823496,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,18,95.022583,22.599719,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,19,94.021083,22.840448,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,20,93.265375,23.025519,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,21,94.513666,22.721409,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,22,94.756084,22.663280,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,23,94.606583,22.699093,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,24,103.247334,20.799410,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,25,93.383625,22.996362,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,26,96.484833,22.257215,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,27,96.046292,22.358840,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,28,95.377083,22.515720,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,29,95.403542,22.509475,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,30,95.827875,22.409801,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,31,95.782084,22.420515,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,32,95.012791,22.602048,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,33,95.910417,22.390515,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,34,94.365291,22.757135,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,35,94.537666,22.715641,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,36,94.581625,22.705083,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,37,95.212291,22.554689,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,38,93.535250,22.959084,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,39,95.745209,22.429150,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,40,94.296291,22.773787,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,41,94.762959,22.661636,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,42,95.017375,22.600957,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,43,94.282167,22.777199,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,44,93.394042,22.993797,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,45,95.273125,22.540288,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,46,94.664958,22.685096,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,47,94.230792,22.789617,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,48,93.937917,22.860669,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,49,94.250791,22.784781,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,1024,1024,1024,50,95.329625,22.526929,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,1,181.078083,11.859434,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,2,97.605333,22.001704,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,3,93.956334,22.856188,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,4,96.092333,22.348127,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,5,98.486583,21.804835,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,6,95.518375,22.482414,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,7,94.314959,22.769279,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,8,95.808625,22.414304,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,9,96.683875,22.211394,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,10,97.272000,22.077100,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,11,94.968875,22.612500,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,12,94.952709,22.616349,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,13,95.307334,22.532197,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,14,98.502500,21.801311,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,15,97.420917,22.043353,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,16,96.932834,22.154347,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,17,95.563000,22.471915,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,18,97.211917,22.090745,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,19,99.264166,21.634027,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,20,97.419292,22.043721,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,21,98.076917,21.895913,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,22,95.005083,22.603882,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,23,95.882458,22.397044,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,24,95.665750,22.447779,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,25,94.882584,22.633065,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,26,94.989791,22.607521,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,27,95.980291,22.374215,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,28,94.804792,22.651636,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,29,96.333792,22.292112,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,30,95.581083,22.467664,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,31,95.770084,22.423324,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,32,95.096250,22.582212,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,33,93.741291,22.908620,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,34,95.389625,22.512759,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,35,95.123166,22.575822,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,36,95.437500,22.501466,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,37,95.732667,22.432088,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,38,95.065958,22.589407,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,39,95.560500,22.472503,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,40,95.983500,22.373467,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,41,95.066583,22.589259,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,42,95.632917,22.455486,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,43,94.492791,22.726428,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,44,94.243208,22.786614,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,45,96.309333,22.297773,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,46,95.839458,22.407093,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,47,95.780625,22.420856,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,48,94.423791,22.743036,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,49,95.039167,22.595775,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,1024,1024,1024,50,95.093500,22.582865,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,1,723.342584,23.750667,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,2,727.918500,23.601364,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,3,725.171167,23.690778,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,4,726.124584,23.659672,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,5,730.016416,23.533538,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,6,741.381750,23.172771,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,7,725.886250,23.667440,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,8,728.792083,23.573073,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,9,732.750667,23.445723,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,10,728.252125,23.590551,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,11,728.824542,23.572023,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,12,726.249708,23.655595,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,13,726.480416,23.648083,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,14,725.916416,23.666456,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,15,744.845750,23.065003,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,16,726.065125,23.661609,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,17,735.658958,23.353035,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,18,731.295000,23.492393,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,19,738.009292,23.278662,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,20,729.299667,23.556667,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,21,727.667292,23.609511,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,22,732.476833,23.454488,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,23,732.830750,23.443161,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,24,742.606334,23.134558,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,25,732.934709,23.439836,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,26,730.811125,23.507947,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,27,732.433417,23.455878,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,28,731.251334,23.493795,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,29,731.753208,23.477682,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,30,751.955333,22.846928,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,31,732.889750,23.441274,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,32,739.721833,23.224770,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,33,743.098166,23.119246,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,34,732.652459,23.448866,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,35,733.794250,23.412379,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,36,734.994083,23.374160,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,37,734.234041,23.398356,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,38,753.606541,22.796868,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,39,732.751833,23.445686,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,40,733.146333,23.433070,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,41,753.784084,22.791499,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,42,740.045583,23.214609,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,43,736.076750,23.339780,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,44,735.166750,23.368670,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,45,735.854459,23.346830,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,46,734.850542,23.378726,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,47,735.286750,23.364856,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,48,745.625958,23.040868,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,49,735.534791,23.356977,64,64,128,32,32
macbook-m4-pro,02-coded,random_dense,2048,2048,2048,50,749.198375,22.931002,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,2048,2048,2048,1,731.612250,23.482205,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,2048,2048,2048,2,735.302833,23.364345,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,2048,2048,2048,3,736.090375,23.339348,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,2048,2048,2048,4,749.318167,22.927336,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,2048,2048,2048,5,739.669375,23.226417,64,64,128,32,32
macbook-m4-pro,02-coded,random_sparse,2048,2048,2048,6,736.728500,23.319132,64,64,128,32,32
