device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,1,78.116041,27.490943,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,2,79.019042,27.176787,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,3,78.823458,27.244220,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,4,78.049167,27.514498,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,5,78.986042,27.188141,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,6,78.429125,27.381201,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,7,78.496208,27.357801,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,8,78.488250,27.360575,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,9,78.344209,27.410879,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,10,78.589625,27.325282,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,11,78.705000,27.285225,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,12,78.858125,27.232243,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,13,77.662750,27.651398,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,14,77.896667,27.568364,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,15,78.276666,27.434531,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,16,78.459042,27.370761,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,17,78.171583,27.471411,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,18,78.469458,27.367127,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,19,78.683250,27.292767,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,20,78.307875,27.423598,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,21,78.466333,27.368217,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,22,77.680959,27.644917,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,23,80.430084,26.700005,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,24,78.067667,27.507978,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,25,88.940084,24.145285,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,26,77.674333,27.647275,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,27,78.485125,27.361664,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,1024,1024,1024,28,78.031375,27.520772,256,512,512,16,8
