device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
macbook-m4-pro,03-blocked,random_dense,128,128,128,1,0.500209,8.385103,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,2,0.514333,8.154841,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,3,0.481917,8.703374,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,4,0.299041,14.025849,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,5,0.373750,11.222218,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,6,0.370625,11.316840,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,7,0.511166,8.205366,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,8,0.444166,9.443100,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,9,0.457542,9.167036,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,10,0.448083,9.360552,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,11,0.375875,11.158774,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,12,0.374542,11.198488,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,13,0.273708,15.324010,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,14,0.216375,19.384421,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,15,0.265750,15.782894,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,16,0.302417,13.869273,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,17,0.232333,18.052984,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,18,0.277917,15.091930,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,19,0.342125,12.259566,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,20,0.400541,10.471597,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,21,0.439417,9.545156,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,22,0.375709,11.163704,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,23,0.440208,9.528005,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,24,0.432291,9.702501,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,25,0.428417,9.790237,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,26,0.863458,4.857566,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,27,0.175041,23.961838,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,28,0.331458,12.654104,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,29,0.380458,11.024355,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,30,0.377459,11.111946,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,31,0.302417,13.869273,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,32,1.433667,2.925578,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,33,0.222916,18.815626,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,34,0.215167,19.493249,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,35,0.328375,12.772909,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,36,0.715459,5.862396,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,37,0.643000,6.523023,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,38,0.612375,6.849241,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,39,0.549458,7.633530,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,40,0.190292,22.041410,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,41,0.509375,8.234216,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,42,0.454791,9.222487,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,43,0.435125,9.639308,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,44,0.382917,10.953559,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,45,0.188750,22.221478,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,46,0.433459,9.676357,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,47,0.484917,8.649530,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,48,0.457708,9.163711,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,49,0.253042,16.575525,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,50,0.304167,13.789477,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,51,0.342750,12.237211,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,52,0.410458,10.218595,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,53,0.648334,6.469357,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,54,0.433291,9.680109,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,55,0.393291,10.664633,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,56,0.246208,17.035612,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,57,0.435041,9.641169,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,58,0.237125,17.688156,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,59,0.275750,15.210531,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,60,0.333458,12.578208,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,61,0.336041,12.481525,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,62,0.431333,9.724051,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,63,0.442834,9.471504,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,64,0.500750,8.376044,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,65,0.376834,11.130376,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,66,0.333500,12.576624,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,67,0.333333,12.582925,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,68,0.373125,11.241016,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,69,0.437542,9.586060,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,70,0.435000,9.642078,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,71,0.441291,9.504622,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,72,0.422459,9.928310,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,73,0.428583,9.786445,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,74,0.439542,9.542442,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,75,0.272000,15.420235,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,76,0.434625,9.650397,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,77,0.431000,9.731564,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,78,0.435333,9.634703,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,79,0.518917,8.082803,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,80,0.436792,9.602520,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,81,0.434583,9.651330,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,82,0.445167,9.421866,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,83,0.337667,12.421421,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,84,0.299459,14.006271,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,85,0.302041,13.886539,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,86,0.311375,13.470266,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,87,0.376041,11.153848,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,88,0.332917,12.598648,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,89,0.378667,11.076497,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,90,0.444292,9.440422,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,91,0.441750,9.494746,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,92,0.431583,9.718418,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,93,0.237625,17.650937,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,94,0.195792,21.422244,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,95,0.281083,14.921941,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,96,0.196042,21.394926,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,97,0.193084,21.722691,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,98,0.198458,21.134467,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,99,0.183500,22.857243,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,100,0.178375,23.513968,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,1,0.177708,23.602224,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,2,0.674625,6.217238,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,3,0.215042,19.504581,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,4,0.203916,20.568783,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,5,0.197667,21.219040,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,6,0.466333,8.994225,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,7,0.208083,20.156880,256,512,512,16,8
