device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
m4pro,01-naive,random_dense,1024,1024,1024,1,5368.759583,0.399996,256,512,512,16,8
m4pro,01-naive,random_dense,1024,1024,1024,2,5385.826333,0.398729,256,512,512,16,8
m4pro,01-naive,random_dense,1024,1024,1024,3,5357.169458,0.400862,256,512,512,16,8
m4pro,01-naive,random_dense,1024,1024,1024,4,5341.536042,0.402035,256,512,512,16,8
m4pro,01-naive,random_dense,1024,1024,1024,5,5391.968208,0.398275,256,512,512,16,8
m4pro,01-naive,random_dense,1024,1024,1024,6,5376.436125,0.399425,256,512,512,16,8
m4pro,01-naive,random_dense,1024,1024,1024,7,5377.529875,0.399344,256,512,512,16,8
m4pro,01-naive,random_dense,1024,1024,1024,8,5333.449167,0.402644,256,512,512,16,8
m4pro,01-naive,random_dense,1024,1024,1024,9,5356.565375,0.400907,256,512,512,16,8
m4pro,01-naive,random_dense,1024,1024,1024,10,5344.113125,0.401841,256,512,512,16,8
m4pro,01-naive,random_dense,2048,2048,2048,1,43077.255792,0.398815,256,512,512,16,8
m4pro,01-naive,random_dense,2048,2048,2048,2,43113.025083,0.398484,256,512,512,16,8
m4pro,01-naive,random_dense,2048,2048,2048,3,43094.056834,0.398660,256,512,512,16,8
m4pro,01-naive,random_dense,2048,2048,2048,4,43141.774625,0.398219,256,512,512,16,8
m4pro,01-naive,random_dense,2048,2048,2048,5,43346.821125,0.396335,256,512,512,16,8
m4pro,01-naive,random_dense,2048,2048,2048,6,43158.142666,0.398068,256,512,512,16,8
m4pro,01-naive,random_dense,2048,2048,2048,7,43221.611333,0.397483,256,512,512,16,8
m4pro,01-naive,random_dense,2048,2048,2048,8,43171.557917,0.397944,256,512,512,16,8
m4pro,01-naive,random_dense,2048,2048,2048,9,43261.659291,0.397115,256,512,512,16,8
m4pro,01-naive,random_dense,2048,2048,2048,10,43315.018500,0.396626,256,512,512,16,8
