device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
macbook-m4-pro,04-neon,random_dense,128,128,128,1,1.322292,3.171995,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,2,1.503792,2.789152,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,3,1.319583,3.178507,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,4,1.490459,2.814102,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,5,1.036500,4.046603,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,6,1.105000,3.795750,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,7,1.112791,3.769175,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,8,0.757208,5.539170,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,9,0.720500,5.821380,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,10,0.755666,5.550473,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,11,1.918667,2.186051,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,12,0.766833,5.469645,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,13,1.951542,2.149226,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,14,0.764917,5.483345,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,15,0.820875,5.109553,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,16,0.727708,5.763718,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,17,0.733208,5.720483,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,18,0.881416,4.758598,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,19,0.732917,5.722754,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,20,0.812209,5.164070,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,21,0.732167,5.728617,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,22,0.724042,5.792902,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,23,0.737875,5.684302,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,24,0.720125,5.824411,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,25,0.721208,5.815665,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,26,0.842667,4.977416,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,27,1.688125,2.484593,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,28,2.409583,1.740676,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,29,1.143375,3.668354,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,30,1.905542,2.201108,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,31,0.736958,5.691375,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,32,2.264542,1.852164,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,33,1.732958,2.420315,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,34,1.485625,2.823259,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,35,1.185875,3.536885,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,36,1.377458,3.044960,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,37,1.485042,2.824367,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,38,1.636375,2.563168,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,39,1.740958,2.409193,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,40,1.808166,2.319645,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,41,1.505792,2.785447,256,512,512,16,8
macbook-m4-pro,04-neon,random_dense,128,128,128,42,1.672084,2.508429,256,512,512,16,8
