device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
m4pro,01-naive,random_dense,128,128,128,1,10.562417,0.397097,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,2,10.550792,0.397535,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,3,9.811292,0.427498,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,4,10.225459,0.410182,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,5,10.723625,0.391127,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,6,11.656916,0.359812,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,7,11.845500,0.354084,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,8,10.856500,0.386340,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,9,11.718041,0.357936,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,10,12.428125,0.337485,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,11,12.341667,0.339849,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,12,19.834667,0.211463,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,13,11.308333,0.370904,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,14,11.846625,0.354051,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,15,12.222167,0.343172,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,16,12.484125,0.335971,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,17,12.405667,0.338096,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,18,12.728958,0.329509,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,19,12.918333,0.324678,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,20,12.740333,0.329215,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,21,13.147875,0.319010,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,22,10.910417,0.384431,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,23,10.359875,0.404860,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,24,10.878916,0.385544,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,25,11.277958,0.371903,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,26,10.156583,0.412964,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,27,10.812792,0.387902,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,28,11.490958,0.365009,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,29,11.309666,0.370860,256,512,512,16,8
m4pro,01-naive,random_dense,128,128,128,30,11.718708,0.357915,256,512,512,16,8
m4pro,01-naive,random_dense,256,256,256,1,79.221458,0.423552,256,512,512,16,8
