device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
macbook-m4-pro,05-final,random_dense,1024,1024,1024,1,419.392083,5.120468,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,2,419.959750,5.113546,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,3,419.517583,5.118936,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,4,418.157625,5.135584,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,5,419.273625,5.121914,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,6,420.850375,5.102725,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,7,421.379834,5.096313,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,8,427.406625,5.024451,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,9,420.589625,5.105888,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,10,422.131875,5.087234,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,11,442.547875,4.852545,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,12,445.284167,4.822726,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,13,444.992292,4.825890,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,14,419.100792,5.124027,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,15,420.765500,5.103754,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,16,418.785500,5.127884,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,17,419.149417,5.123432,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,18,418.839916,5.127218,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,19,418.899375,5.126490,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,20,419.756291,5.116025,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,21,421.579583,5.093899,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,22,418.932292,5.126088,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,23,419.439333,5.119891,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,24,420.370958,5.108544,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,25,420.857500,5.102638,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,26,420.843125,5.102813,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,27,420.705250,5.104485,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,28,419.739250,5.116233,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,29,444.039500,4.836245,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,30,442.130417,4.857127,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,31,429.566750,4.999185,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,32,418.825083,5.127400,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,33,432.012417,4.970884,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,34,426.366750,5.036705,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,35,420.063958,5.112278,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,36,419.812125,5.115345,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,37,419.715625,5.116521,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,38,437.080666,4.913243,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,39,419.707667,5.116618,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,40,418.334833,5.133409,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,41,420.595917,5.105812,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,42,420.426792,5.107866,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,43,418.332208,5.133441,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,44,420.664750,5.104976,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,45,420.942834,5.101604,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,46,430.621333,4.986942,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,47,439.159417,4.889987,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,48,443.094416,4.846560,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,49,418.748250,5.128341,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,1024,1024,1024,50,420.135709,5.111405,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,1,418.282666,5.134049,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,2,417.713000,5.141051,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,3,427.078209,5.028315,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,4,420.711542,5.104409,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,5,420.937250,5.101672,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,6,420.443583,5.107662,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,7,421.908417,5.089928,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,8,419.384958,5.120555,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,9,440.235667,4.878032,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,10,444.943000,4.826424,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,11,424.550292,5.058255,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,12,419.057000,5.124562,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,13,418.640292,5.129663,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,14,419.637125,5.117478,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,15,418.105416,5.136225,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,16,419.878375,5.114537,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,17,418.296167,5.133883,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,18,418.580250,5.130399,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,19,420.611666,5.105621,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,20,419.561583,5.118399,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,21,422.048208,5.088243,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,22,419.358334,5.120880,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,23,420.901291,5.102108,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,24,419.429417,5.120012,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,25,420.179625,5.110870,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,26,430.659125,4.986504,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,1024,1024,1024,27,443.276208,4.844572,256,512,512,16,8
