device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
samsung-a52,03-blocked,random_dense,128,128,128,1,0.477188,8.789626,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,2,0.215885,19.428418,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,3,0.216250,19.395625,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,4,0.275312,15.234730,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,5,0.227552,18.432288,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,6,0.239323,17.525704,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,7,0.294479,14.243134,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,8,0.546406,7.676168,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,9,0.294062,14.263332,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,10,0.473281,8.862185,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,11,1.810521,2.316628,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,12,0.578802,7.246526,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,13,0.477865,8.777173,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,14,2.722343,1.540696,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,15,0.606927,6.910722,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,16,0.216041,19.414389,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,17,0.606094,6.920220,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,18,0.225365,18.611160,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,19,0.658750,6.367065,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,20,1.713906,2.447219,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,21,0.497604,8.429000,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,22,0.216458,19.376988,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,23,0.215834,19.433009,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,24,0.217292,19.302616,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,25,1.006562,4.166960,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,26,0.216458,19.376988,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,27,0.216563,19.367593,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,28,0.218125,19.228901,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,29,0.233698,17.947539,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,30,0.222135,18.881779,64,128,256,16,8
