device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
samsung-a52,03-blocked,random_dense,128,128,128,1,0.600990,6.978991,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,2,0.603281,6.952488,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,3,0.551667,7.602963,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,4,0.553073,7.583635,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,5,0.554167,7.568664,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,6,0.552865,7.586489,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,7,0.557657,7.521297,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,8,0.549844,7.628171,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,9,0.550521,7.618790,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,10,0.553698,7.575075,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,11,0.549740,7.629614,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,12,0.553282,7.580771,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,13,0.552084,7.597221,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,14,0.236459,17.737976,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,15,0.223386,18.776038,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,16,0.554843,7.559443,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,17,0.550417,7.620230,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,18,0.235260,17.828377,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,19,0.374636,11.195678,64,128,256,16,8
samsung-a52,03-blocked,random_dense,128,128,128,20,0.552396,7.592930,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,1,3.978385,8.434184,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,2,3.970312,8.451334,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,3,3.997031,8.394839,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,4,3.995313,8.398449,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,5,3.960625,8.472004,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,6,4.013125,8.361173,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,7,3.944479,8.506683,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,8,3.967969,8.456324,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,9,3.955677,8.482602,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,10,3.960573,8.472116,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,11,3.982813,8.424807,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,12,3.997969,8.392869,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,13,1.565573,21.432684,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,14,3.953073,8.488189,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,15,3.946510,8.502305,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,16,4.004739,8.378681,64,128,256,16,8
samsung-a52,03-blocked,random_dense,256,256,256,17,3.973646,8.444243,64,128,256,16,8
