device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
samsung-a52,01-naive,random_dense,128,128,128,1,14.123906,0.296965,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,2,62.493386,0.067116,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,3,36.185885,0.115910,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,4,14.592500,0.287429,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,5,12.295677,0.341120,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,6,5.994792,0.699658,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,7,26.335417,0.159265,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,8,5.445573,0.770223,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,9,28.097031,0.149279,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,10,13.514948,0.310346,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,11,25.794844,0.162602,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,12,5.850937,0.716860,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,13,6.265729,0.669404,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,14,29.057188,0.144347,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,15,17.003073,0.246679,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,16,10.711458,0.391572,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,17,6.223178,0.673981,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,18,22.313645,0.187970,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,19,13.848386,0.302873,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,20,9.831407,0.426623,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,21,17.335937,0.241943,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,22,8.389531,0.499945,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,23,9.153230,0.458232,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,24,11.645782,0.360156,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,25,6.505260,0.644756,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,26,8.926980,0.469846,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,27,12.792656,0.327868,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,28,11.285209,0.371664,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,29,11.812187,0.355083,64,128,256,16,8
samsung-a52,01-naive,random_dense,128,128,128,30,36.390469,0.115258,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,1,26.062917,0.160930,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,2,57.338177,0.073150,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,3,10.996354,0.381427,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,4,5.403334,0.776244,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,5,10.568698,0.396861,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,6,5.907916,0.709946,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,7,35.903386,0.116822,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,8,31.151875,0.134640,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,9,28.680782,0.146241,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,10,77.463438,0.054146,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,11,17.786823,0.235810,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,12,8.755833,0.479030,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,13,6.510625,0.644224,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,14,9.218177,0.455004,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,15,11.282864,0.371741,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,16,16.003072,0.262094,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,17,28.582083,0.146746,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,18,37.680573,0.111312,64,128,256,16,8
samsung-a52,01-naive,random_sparse,128,128,128,19,12.505781,0.335389,64,128,256,16,8
