device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
samsung-a52,02-coded,random_dense,128,128,128,1,0.483073,8.682547,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,2,0.370625,11.316840,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,3,0.367031,11.427656,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,4,0.365313,11.481398,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,5,0.641406,6.539234,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,6,0.367812,11.403391,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,7,0.365625,11.471601,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,8,0.366146,11.455277,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,9,0.481250,8.715437,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,10,0.485000,8.648049,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,11,0.657760,6.376648,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,12,0.369740,11.343928,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,13,0.405833,10.335049,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,14,0.368438,11.384016,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,15,0.420365,9.977767,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,16,0.577969,7.256971,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,17,0.365677,11.469969,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,18,0.619479,6.770696,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,19,0.369740,11.343928,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,20,0.370469,11.321606,64,128,256,16,8
samsung-a52,02-coded,random_dense,128,128,128,21,0.396562,10.576666,64,128,256,16,8
