device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
macbook-m4-pro,05-final,random_dense,128,128,128,1,0.260125,16.124186,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,2,0.246042,17.047106,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,3,0.276458,15.171578,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,4,0.277416,15.119186,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,5,0.259292,16.175987,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,6,0.245875,17.058684,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,7,0.244792,17.134155,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,8,0.246500,17.015432,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,9,0.250125,16.768832,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,10,0.267333,15.689436,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,11,0.263625,15.910115,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,12,0.231708,18.101680,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,13,0.246583,17.009705,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,14,0.247166,16.969583,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,15,0.245750,17.067361,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,16,0.248125,16.903996,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,17,0.245709,17.070209,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,18,0.235500,17.810208,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,19,0.259250,16.178608,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,20,0.220000,19.065018,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,21,0.250416,16.749345,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,22,0.251250,16.693747,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,23,0.250542,16.740922,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,24,0.249792,16.791186,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,25,0.246750,16.998193,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,26,0.247334,16.958057,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,27,0.244792,17.134155,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,28,0.250000,16.777216,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,29,0.244000,17.189770,256,512,512,16,8
macbook-m4-pro,05-final,random_dense,128,128,128,30,0.248500,16.878487,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,1,0.255292,16.429438,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,2,0.221458,18.939501,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,3,0.251166,16.699330,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,4,0.247958,16.915381,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,5,0.247875,16.921045,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,6,0.245792,17.064445,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,7,0.254667,16.469759,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,8,0.247959,16.915313,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,9,0.250458,16.746536,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,10,0.243833,17.201544,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,11,0.253042,16.575525,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,12,0.244375,17.163392,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,13,0.257166,16.309714,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,14,0.255125,16.440192,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,15,0.286709,14.629133,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,16,0.250250,16.760456,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,17,0.236959,17.700547,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,18,0.252541,16.608408,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,19,0.251125,16.702057,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,20,0.250125,16.768832,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,21,0.242083,17.325892,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,22,0.250583,16.738183,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,23,0.233625,17.953147,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,24,0.228708,18.339122,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,25,0.242417,17.302021,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,26,0.250250,16.760456,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,27,0.249292,16.824864,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,28,0.240791,17.418857,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,29,0.248083,16.906858,256,512,512,16,8
macbook-m4-pro,05-final,random_sparse,128,128,128,30,0.242583,17.290181,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,1,0.248875,16.853055,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,2,0.245625,17.076047,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,3,0.247833,16.923912,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,4,0.243500,17.225068,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,5,0.228750,18.335755,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,6,0.239167,17.537135,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,7,0.248625,16.870001,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,8,0.247917,16.918178,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,9,0.250166,16.766083,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,10,0.246959,16.983807,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,11,0.240125,17.467169,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,12,0.243500,17.225068,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,13,0.220875,18.989492,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,14,0.242583,17.290181,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,15,0.247333,16.958125,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,16,0.248375,16.886981,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,17,0.254958,16.450961,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,18,0.243833,17.201544,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,19,0.249667,16.799593,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,20,0.248166,16.901203,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,21,0.248375,16.886981,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,22,0.244500,17.154618,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,23,0.250875,16.718701,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,24,0.247250,16.963818,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,25,0.244083,17.183925,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,26,0.247750,16.929582,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,27,0.247750,16.929582,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,28,0.247875,16.921045,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,29,0.249125,16.836142,256,512,512,16,8
macbook-m4-pro,05-final,dense_no_zero,128,128,128,30,0.247458,16.949559,256,512,512,16,8
macbook-m4-pro,05-final,diagonal,128,128,128,1,0.247417,16.952368,256,512,512,16,8
