device,impl,matrix_type,m,n,k,run,time_ms,gflops,mblk,nblk,kblk,mmk,nmk
macbook-m4-pro,03-blocked,random_dense,128,128,128,1,0.069500,60.349698,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,2,0.078250,53.601329,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,3,0.134500,31.184416,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,4,0.227875,18.406161,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,5,0.071208,58.902146,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,6,0.210209,19.953018,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,7,0.048625,86.258180,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,8,0.031750,132.104063,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,9,0.035542,118.009791,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,10,0.033834,123.967134,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,11,0.045833,91.512753,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,12,0.039250,106.861248,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,13,0.046000,91.180522,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,14,0.046416,90.363323,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,15,0.060375,69.470874,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,16,0.068625,61.119184,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,17,0.078417,53.487178,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,18,0.109625,38.260470,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,19,0.039041,107.433314,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,20,0.131833,31.815281,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,21,0.071541,58.627976,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,22,0.087042,48.187128,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,23,0.074666,56.174216,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,24,0.090209,46.495405,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,25,0.070375,59.599346,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,26,0.083291,50.357229,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,27,0.071458,58.696073,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,28,0.078792,53.232612,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,29,0.147625,28.411881,256,512,512,16,8
macbook-m4-pro,03-blocked,random_dense,128,128,128,30,0.071583,58.593577,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,1,0.067750,61.908546,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,2,0.057417,73.049863,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,3,0.090959,46.112028,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,4,0.080250,52.265470,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,5,0.078334,53.543851,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,6,0.073541,57.033546,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,7,0.093000,45.100043,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,8,0.044542,94.165148,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,9,0.033708,124.430521,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,10,0.050834,82.509816,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,11,0.035833,117.051433,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,12,0.050916,82.376935,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,13,0.044209,94.874437,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,14,0.049625,84.519980,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,15,0.041458,101.169955,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,16,0.044083,95.145612,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,17,0.047875,87.609483,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,18,0.057125,73.423265,256,512,512,16,8
macbook-m4-pro,03-blocked,random_sparse,128,128,128,19,0.092333,45.425839,256,512,512,16,8
